Profit,H1,L1,O1,C1,V1,HiLo1,H2,L2,O2,C2,V2,HiLo2,H3,L3,O3,C3,V3,HiLo3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30
0,1.000063123,0.99943189,0.999747507,1,1,1.000100997,1.000063123,0.999558137,0.999684383,0.99981063,1.045226131,1.000164121,1,0.99962126,0.99981063,0.99962126,1.693467337,1.000246181,1,0.0005,0.515846652,20.05012532,0.001381045,0.999857972,23.21917078,-6.06E-06,-9.21E-06,56.40562048,1.031407035,-0.038,-78562.73017,28.07752361,-0.545454545,1.208282582,51.48856546,0,1,74.48217512,51500,0,44.96772264,-29.41176471,0.96969697,0.958794347,7.633503906,0.449980393,0,32.99039008
1,1.001388188,0.999242807,0.999810702,1,1,1.000656234,1.001829884,0.998485613,0.998990409,0.999810702,0.802910297,1.000530035,1.000252398,0.99886421,1,0.998990409,0.309265058,1.000315497,1,-0.0008,-31.35116926,50.04135649,0.002025064,0.999747602,18.81754653,-0.000123636,-0.413536804,54.30447757,0.342328237,0.069,-73956.15954,29.3962204,0.119047619,2.056676531,57.02017427,90,1,62.15121942,104500,0,51.12809541,-54.71698113,0.9408867,1.456288603,3.259827004,0.437752196,0,28.1196187
0,1.000187359,0.999875094,1.000187359,1,1,1.000281039,1.000312266,1.000187359,1.000187359,1.000249813,0.206896552,1.000318511,1.000562078,1.000187359,1.000249813,1.000187359,0.613793103,1.000380964,0,0,11.52895058,-7.366482503,0.001015122,1.00002342,44.4064804,2.61E-05,-0.818445189,55.25590631,1.064655172,-0.02,-51252.99248,27.85854599,1.39E-13,0.570040486,40.72657852,10,0,57.89885314,44500,1,46.74951691,-50,0.942028986,0.974744581,14.95830559,0.094537826,0,43.35581613
1,1.000628141,0.999874372,1.000502513,1,1,1.000797739,1.000753769,1.000251256,1.000753769,1.000439698,0.304609218,1.000929648,1.000753769,1.000439698,1.000502513,1.000690955,0.138276553,1.001061558,0,-0.0012,-23.48613469,-128.1565657,0.000789047,1.000463254,22.02953561,-0.000133939,0.318879502,30.2044802,0.29509018,-0.387,-72565.80003,42.08503161,-0.724137931,1.629881154,24.98636509,0,1,52.83208336,84500,0,36.01806938,-87.5,0.655172414,1.302772866,-32.54813422,0,0,37.58970232
1,1.000622471,0.999626517,1.000248988,1,1,1.000902583,1.000560224,0.999439776,1,1.000248988,0.653418124,1.001014628,1.000560224,0.999813259,1.000373483,0.999937753,0.7563593,1.001164021,0,-0.0003,-18.00535247,-103.4920635,0.00129664,1.000373483,29.58721601,-7.45E-05,1.15385021,35.21752158,0.711744833,-0.146,-40467.51846,43.23632189,-0.50877193,1.128577412,33.55717322,0,1,60.90544677,141500,0,41.98652041,-70.96774194,0.991666667,1.311938167,-29.00470219,0.292105281,0,43.75745848
0,1.000993234,0.999937923,1.000807002,1,1,1.00067664,1.000807002,1.000372463,1.000682848,1.000807002,0.329297821,1.000099323,1.000682848,1.000310385,1.00043454,1.000620771,0.216707022,0.999993792,0,-0.0007,-25.88551137,-47.16227018,0.000952258,1.000519896,45.67883532,2.91E-05,0.244712048,48.32098742,0.347608959,0.2,-39109.717,51.09506982,0.266666667,1.482513423,80.46802201,100,0,57.32973603,81500,0,60.43182412,-94.11764706,1.108108108,0.224611994,15.06561229,0,0,53.62194075
0,1.000371862,0.999442206,0.999566161,1,1,1.000390456,1.000123954,0.999070344,1.000061977,0.999628138,1.279268989,1.000390456,1.000991633,0.999938023,1.000743725,1.000123954,0.66933181,1,0,0.0002,5.529082679,-40.12345679,0.001067903,1.000147196,27.46787578,1.76E-05,0.066784164,50.2914346,0.479226156,-0.201,-46141.48397,33.64971283,-0.304347826,2.050945926,57.74783499,80,1,47.36143737,94500,0,54.62267583,-51.61290323,0.912087912,1.383296724,-1.282860791,0.297601013,0,40.16066962
0,1.000248339,0.999689576,1.00012417,1,1,1.000515304,1.000434594,1.000062085,1.000434594,1.00012417,0.784753363,1.00057118,1.000496678,1.000248339,1.000248339,1.000434594,0.35426009,1.000254548,0,-0.0006,-8.972051806,-172.9468599,0.000657421,1.000318185,13.80785613,-6.18E-05,0.553224493,41.5758183,0.456838565,-0.284,-53060.96131,25.68762747,-0.428571429,1.560736196,52.54011919,0,1,45.73229258,81500,0,46.26914754,-70.58823529,0.714285714,0.284129943,-9.93787524,0,0,31.43800694
1,1.000622937,0.999937706,1.000186881,1,1,1.00029901,1.000622937,0.99931477,0.999563944,1.000186881,0.85682243,1.000404909,0.999750825,0.999065595,0.999065595,0.999563944,0.500186916,1.000467202,1,-0.0009,-3.076107454,39.40568476,0.001334606,0.999563944,17.69755216,-0.000128485,0.095237086,49.00176641,0.682242991,-0.116,-51383.43834,31.01453751,-0.168831169,1.151598174,32.53784196,0,1,44.85916123,141500,1,67.55036969,-27.08333333,0.925925926,1.380225162,-6.051687271,0.905021925,1,37.4808924
0,1.000372208,0.999875931,1.000186104,1,1,1.000614144,1.000620347,1.000248139,1.000434243,1.000248139,0.925373134,1.000694789,1.000744417,1.000496278,1.000682382,1.000496278,0.264925373,1.00075062,0,-0.0011,-22.38404892,-82.52427184,0.000783458,1.000255893,26.234599,-7.70E-05,-0.056546223,36.69181105,0.984608209,-0.448,-34884.58146,37.38992981,-0.473684211,0.741512711,30.92352092,0,1,52.83208336,71500,0,46.99429492,-73.68421053,0.741935484,1.563922147,-21.11043481,0,0,36.64766024
1,1.000372116,0.997767303,0.999565865,1,1,1.000260481,0.999875961,0.999255768,0.999379806,0.999565865,0.144233635,1.000266683,0.999813942,0.998821632,0.999317787,0.999317787,0.175027317,1.000440337,1,0.0002,34.13570624,-61.80555555,0.001692028,0.999689903,16.0652271,-0.000139394,-0.2202395,51.10378453,0.290677461,-0.088,-22026.34518,25.47128838,-0.253731343,1.512857753,29.61618846,10,1,51.77512137,161500,0,45.32390188,-21.73913043,0.80794702,1.347973782,-8.771195938,0.909673574,0,22.33664649
0,1.000310463,0.999379075,0.999689537,1,1,1.000266998,0.99975163,0.998696057,0.999130705,0.999689537,1.3293928,1.000428438,0.999316982,0.998199317,0.99826141,0.999130705,0.783987104,1.000639553,1,-0.0021,7.07888814,16.32302406,0.001479207,0.999348029,37.0449991,-0.000308485,-0.017921748,50.97335844,1.155964535,-0.293,-31766.0579,48.32100701,-0.54,0.897772613,38.4015258,0,1,46.44937853,124500,1,66.05587152,-40.6779661,0.904761905,1.00614664,-9.302885731,0.757792614,0,57.72465198
0,1.000186974,0.999439078,0.999750701,1,1,1.000716734,1.000685572,0.999127454,0.999501402,0.999750701,2.906839623,1.000766594,0.999875351,0.999127454,0.999626052,0.999501402,1.528301887,1.000797756,0,-0.0009,-7.809901541,-62.15780998,0.001299227,1.000179184,19.15677614,-0.000237576,-1.672935423,41.52215539,1.289136203,-0.051,-42517.22204,26.16079683,0.022222222,1.405370381,29.8137873,30,1,58.60090699,151500,0,37.66801952,-58.82352941,0.905511811,1.037559281,-26.50187844,0.520935389,0,38.89667695
0,1.00012663,0.998923642,0.999240218,1,1,1.00041788,1.00012663,0.999240218,0.99987337,0.999240218,0.645212345,1.000493858,1.000189946,0.999303533,0.999936685,0.99987337,0.682933263,0.99958212,1,0.001,-2.059533229,-48.52320675,0.00153693,0.999841712,22.44880528,-4.24E-06,0.476198382,56.48469874,0.807999209,-0.121,-116162.9232,20.88345139,-0.346153846,0.96045705,45.61367028,50,1,64.56020578,171500,0,39.99307091,-51.42857143,0.885135135,0.321340334,6.213004342,0.50945832,0,40.33221941
0,1.000444247,1,1.000444247,1,1,1.000342705,1.00082503,1.000380783,1.000507711,1.000444247,3.846153846,1.000469633,1.000634639,0.999746145,1.000190392,1.000507711,3.730769231,1.000590214,1,0.0009,25.67663662,48.23848239,0.001369676,1.000055531,21.4420298,0.000130909,-1.226184696,45.06386995,3.133653846,-0.353,-110100.5564,28.97416225,-0.409836066,0.9123453,44.35645608,0,1,49.06894814,14500,1,60.40417815,-41.93548387,1.104166667,1.602195187,-4.194775648,0.516922155,1,30.97743442
0,1.000571102,0.999682721,1.000253823,1,1,1.000552065,1.000698014,1.000317279,1.000634558,1.000317279,0.575,1.000577448,1.000634558,1.000126912,1.000380735,1.000571102,0.260416667,1.00060283,0,0.0005,-7.561204565,-34.53453453,0.001164651,1.000222095,13.03601521,7.21E-05,-0.175435631,45.85663737,0.619270833,-0.083,-110900.8558,24.18547999,-0.244444444,0.987945052,48.98467687,70,1,66.11706257,81500,1,57.08404857,-59.09090909,0.939393939,0.865363061,-1.488838926,0.296152167,1,24.42546001
0,1.000064633,0.999159772,1,1,1,1.001215098,1.001680455,0.999870734,1.001615822,0.999935367,1.082134571,1.001273268,1.002520683,1.001163392,1.001357291,1.001551189,1.681670534,1.000161582,0,-0.0002,-2.385220227,-121.2906943,0.001659076,1.000751357,41.91685629,6.48E-05,0.063582889,44.12790667,0.993590487,0.003,-165674.1996,54.20708529,0.070422535,1.262694961,57.76644426,80,1,49.97442089,161500,0,49.42341206,-75,0.916666667,0.315135569,-1.987698353,0.031367718,0,58.23979622
0,1.000449698,0.998843634,0.999421817,1,1,1.000584607,0.999486059,0.996530901,0.996595143,0.999421817,1.841321244,1.000706668,0.997430297,0.994860594,0.996980599,0.996595143,2.64734456,1.000937942,1,-0.0031,11.8836033,8.181511471,0.003409793,0.999148786,32.93954476,-0.000629091,-0.316602623,50.04094754,1.331889573,-0.155,-136128.3826,42.53800539,-0.348314607,1.373653871,34.77431389,50,1,44.81115026,104500,1,50.97515836,-30.43478261,0.926045016,1.281596327,-12.69779894,0.873206887,0,38.26145912
0,1.000256066,0.999487869,0.999679918,1,1,1.000953844,0.999743934,0.999231803,0.999743934,0.999679918,0.206439394,1.0011715,0.999743934,0.999167787,0.999231803,0.999743934,2.4375,1.001472377,0,-0.0021,-4.767256515,-50.75807515,0.001878763,1.000032008,24.86269371,-0.000326667,-0.681446957,49.56308425,1.406486742,-0.22,-126118.0252,26.79355967,-0.5,0.863603209,33.51294046,0,1,57.30878641,44500,0,47.94895881,-68.29268293,0.77027027,0.965060568,-6.157089867,0.259390414,0,31.77830564
0,1.001536787,0.999423705,0.999871934,1,1,1.001165397,1.001280656,0.999615803,1.001280656,1,0.420492721,1.001050138,1.001344688,1.000576295,1.00115259,1.001216623,0.248600224,1.000268938,0,-0.0012,-23.28185981,-78.34549878,0.001716258,1.000648332,13.78604438,-8.48E-06,0.106002076,37.58497834,0.325237962,0.031,-129505.7805,23.54637365,0.137254902,1.710637687,51.59963396,70,1,59.3077107,84500,0,49.53257891,-75.67567568,0.943262411,2.282781641,-18.31376513,0,0,32.6729153
0,1,0.99776,0.99776,1,1,1.0007872,0.99872,0.99744,0.99808,0.997824,0.9566428,1.000864,0.99968,0.99808,0.998848,0.99808,1.076372315,1.0010752,1,-0.0012,-29.29482795,-39.36170213,0.002580408,0.999488,24.11238781,-0.000356364,-1.066667813,53.39631885,1.427655131,-0.14,-132384.953,43.26349269,-0.238095238,0.708157745,40.02636966,40,1,59.86197611,131500,0,46.30291557,-44.44444444,0.93594306,1.064415886,-10.93952533,0.702249729,0,34.05672916
0,1.000321192,0.999871523,1.000128477,1,1,1.000379007,1.000449669,1.000064238,1.000385431,1.000321192,0.628415301,1.000436821,1.000578146,1.000449669,1.000513908,1.000449669,0.295081967,1.000513908,0,0.0009,70.50241783,-12.19512195,0.001299275,1.000248924,11.84054273,0.000108485,-0.288459358,41.77178684,1.587431694,-0.272,-137564.9599,20.31689327,-0.333333333,0.40390132,51.2387803,10,1,44.06426983,11500,1,38.67243641,-45.45454545,0.957746479,2.547066974,-10.04582674,0.395162843,1,19.99048588
0,1.000128766,0.998068504,0.99839042,1,1,1.000238218,0.999742467,0.99819727,0.999163018,0.998454803,0.498636009,1.000341231,0.999420551,0.997810971,0.997939737,0.999098635,0.428487919,1.000457121,1,-0.0006,15.64867814,-14.09921671,0.001912071,0.999291785,31.17155364,-0.000331515,-0.30407412,52.70536108,0.435380943,-0.122,-139101.0408,38.82309302,-0.377777778,1.475431235,36.09377119,10,0,59.99004498,104500,1,56.98516702,-18.51851852,0.785714286,1.075234157,-9.846432828,1,0,31.63872325
0,1.00057971,1,1.000257649,1,1,1.000231884,1.000322061,0.999162641,0.999227053,1.000257649,1.5,1.000334944,0.999677939,0.999162641,0.999677939,0.999162641,0.608247423,1.000463768,1,-0.0006,-50.98503485,51.82072829,0.001409547,0.99962963,19.14285581,-8.36E-05,0.386903,52.69717571,2.095360825,-0.485,-123139.2777,25.67324404,-0.266666667,0.494464945,33.11948819,0,1,54.04961256,24500,0,49.82006378,-34.61538462,0.91011236,1.006681204,2.60767349,0.541601992,0,37.10847129
1,1.000064441,0.999613352,0.999806676,1,1,1.000225545,1.000193324,0.999742235,1.000193324,0.999742235,1.303571429,1.000302874,1.000386648,1,1.000322206,1.000193324,1.285714286,1.00037376,1,-0.0007,3.060617856,-6.93333333,0.000868912,0.999838897,19.83153562,-6.67E-06,-0.422075337,49.58129702,2.047991071,-0.189,-119841.03,31.51573931,-0.489361702,0.584196185,44.10940736,10,1,49.37088966,134500,1,37.19134065,-33.33333333,0.961038961,1.387342561,-3.224744832,0.669872016,1,31.26913031
1,1.00019216,1,1,1,1,1.000115296,1,0.999039201,0.999039201,0.999935947,5.9375,1.000153728,0.99923136,0.998975147,0.99923136,0.999103254,2.9375,1.000172944,1,-0.0006,-10.53413574,62.0952381,0.001524181,0.999607674,28.29164457,-8.79E-05,-0.055880652,63.01755484,3.6484375,-0.083,-109942.6903,25.62960515,-0.088235294,0.902212705,48.76467034,30,1,48.01908638,51500,0,55.60033884,-40,1.145454545,0.637345775,21.22453428,0.42694459,0,39.04097714
0,1.001408,0.999744,1.000448,1,1,1.000768,1.001088,1.000256,1.000896,1.000448,0.305249228,1.0000512,1.001024,1.000448,1.000512,1.000832,0.177767975,0.9999296,0,-0.0006,-20.25129114,-13.53637901,0.00111201,1.000408,35.14809973,-2.42E-06,0.004411272,49.17780198,0.287494486,0.099,-111256.0242,38.9803498,0.130434783,1.719473213,76.24632986,100,1,59.4757103,144500,0,58.52287091,-81.48148148,0.96,1.130581632,9.978668982,0,0,40.16378802
0,1.000455699,0.9997396,1.0003255,1,1,1.000572879,1.0002604,1.0000651,1.0001302,1.0001953,0.333333333,1.00011718,1.0003255,0.9999349,1.0002604,1.0000651,0.303797468,1.00009114,0,-0.0006,-8.138053004,-103.960396,0.001199111,1.000349912,22.14506417,-6.79E-05,1.321434249,52.98805168,2.162447257,0.078,-150420.6135,33.86390875,-0.652173913,0.252357724,64.91643072,70,1,56.46322908,14500,0,57.79769194,-76.47058824,1.032786885,0.329732237,10.89961035,0,0,39.00483849
0,1.000388425,0.999805788,1.000323687,1,1,1.000427267,1.000323687,0.999676313,0.999676313,1.000323687,0.556451613,1.000472584,1.000194212,0.99974105,1.000064737,0.99974105,0.325268817,1.000498479,0,-0.0004,10.65381526,-21.33333333,0.001061394,1.000105198,21.31459656,-7.39E-05,-0.744052365,43.77322356,0.697244624,-0.148,-131886.5075,34.89884612,-0.310344828,0.899598394,38.90781441,0,1,58.58098989,81500,0,49.76894408,-57.14285714,0.94047619,1.546712592,-13.25552137,0.481132835,0,33.87466156
0,1.000128883,0.999935559,1.000128883,1,1,1.001192164,1.000257765,0.999935559,1.000064441,1.000064441,1.81,1.000154659,1.000386648,1.000064441,1.000322206,1.000128883,2.49,0.999851785,0,-0.0009,7.788965368,-114.2649199,0.001777281,1.000636358,38.62608758,-0.000225455,3.416672372,54.51629937,8.57375,0.041,-114271.3417,27.96266433,-0.75,0.206055304,59.4837871,50,1,57.74347389,14500,0,55.8550496,-96.77419355,1.024,0.385431145,11.18657454,0,0,37.26344461
0,1.000902062,0.999097938,1.000515464,1,1,1.001301546,1.000579897,1,1.000128866,1.000515464,0.292098093,1.001507732,1.000708763,0.999935567,1.00064433,1.000193299,0.203814714,1.001791237,0,-0.0021,-13.284137,-115.6342183,0.001578009,1.000563789,28.60100274,-0.000247879,0.71428775,41.35902897,0.302316076,-0.291,-114603.1723,34.45893509,-0.754385965,1.649391618,28.57082446,0,1,47.16791664,84500,0,39.65324458,-64.1025641,0.633928571,0.938806158,-14.07234716,0,0,45.79712561
1,1.000257599,0.999162803,0.9998712,1,1,1.000476558,1.0001288,0.998583205,0.998712004,0.9998712,0.925986842,1.000547398,1.000386399,0.998583205,1.000386399,0.998712004,1.597039474,1.000643998,1,-0.0003,16.99535321,-14.37556154,0.001960209,0.9999195,21.36260145,-2.18E-05,0.873034879,49.61280684,1.193462171,-0.043,-114701.1342,29.25815671,-0.389830508,0.983979328,35.0286928,70,1,69.44720027,111500,0,46.22630777,-47.61904762,0.946808511,1.686815678,-4.231463512,0.514766536,0,28.52364811
1,1.001536688,1,1.000576258,1,1,1.000761941,1.00096043,1.000320143,1.000896402,1.000576258,0.228984012,1.00017928,1.000896402,1.000448201,1.000512229,1.000896402,0.177411037,1.0002241,0,-0.0005,-51.65086811,45.94017095,0.001266694,1.000400179,15.42219586,2.42E-05,-0.010349488,40.68776652,0.219894275,0.029,-113587.2619,30.30909179,0.090909091,2.131926121,46.12707156,100,1,55.23707622,84500,0,56.45073577,-92.30769231,0.955555556,1.84706743,-8.413755817,0,0,31.64699563
1,1.000256115,0.999743885,1.000192086,1,1,1.000332949,1.000320143,0.999551799,1.000192086,1.000192086,3.169491525,1.000358561,1.000064029,0.999551799,0.999679857,1,2.059322034,1.000390575,0,-1.00E-04,34.88574579,-31.5581854,0.001199113,1.000104047,15.82861976,-5.76E-05,-0.456352373,47.77695516,1.688559322,-0.085,-107826.3715,35.83147878,-0.5,1.229611041,45.93602884,60,1,61.21670892,41500,1,45.92666646,-47.61904762,0.975903614,1.010484056,-4.026488907,0.458563488,0,30.95469589
1,1.000063528,0.99961883,0.99961883,1,1,1.000038117,0.999682358,0.999047075,0.999110603,0.99961883,3.764044944,1.000082587,0.999364716,0.998792961,0.999110603,0.999110603,2.573033708,1.000158821,1,-0.0012,-28.04208633,24.86486487,0.001000366,0.999602948,20.19770617,-0.000143636,-0.14762019,54.33792118,3.074438202,-0.216,-81919.56563,35.41095017,-0.166666667,0.795492615,28.87165509,30,1,32.59912312,64500,0,51.39044398,-42.42424242,0.988095238,1.241583573,-4.129458266,0.655094954,0,31.43374701
0,1.000188964,0.999622071,0.999622071,1,1,1.000081885,0.999622071,0.999244142,0.99930713,0.999559083,0.384020619,1.000062988,0.999622071,0.998929201,0.999559083,0.999244142,1.835051546,1.000062988,1,-1.00E-04,-3.820243628,52.63157895,0.001107061,0.9997323,19.37786796,-5.82E-05,-0.054947254,57.31684334,1.198775773,-0.019,-66372.094,28.03462966,-0.179487179,0.895099884,54.47540811,70,1,65.56110454,64500,0,62.28402825,-22.72727273,1.02247191,1.347058211,5.976652638,0.639795117,0,25.54788195
0,1.00037679,0.999560412,0.999811605,1,1,1.000087918,1.000313991,0.999560412,0.999874403,0.999811605,1.044025157,1.000050239,0.999874403,0.999497614,0.999497614,0.999811605,0.331236897,1.000031399,1,0,-25.25702208,113.9784946,0.001335834,0.999709558,37.30489605,2.30E-05,0.243053166,60.94968787,0.604035639,0.136,-62632.97483,33.92313063,0.428571429,1.31077368,29.02042001,30,1,61.47830432,34500,1,48.31019668,-45.45454545,1.045454545,0.848768088,16.90334825,0.754893193,0,38.64888339
1,1.00056522,0.997236702,0.997299504,1,1,1.001036237,1.000502418,0.996483075,1.000251209,0.997299504,1.840729147,1.000992275,1.001507254,1.000188407,1.000942034,1.000251209,0.36586264,1.000144445,0,-0.0007,-16.14149296,-103.2713278,0.002254205,1.000243359,36.15871072,-0.000257576,0.531832923,50.05719038,0.583271957,-0.268,-64161.21944,45.37256359,-0.37704918,1.832530976,61.27470855,70,1,45.14498575,111500,0,55.48822878,-36.36363636,0.80952381,1.209020684,-13.21901438,0.562749945,0,38.15735767
1,1.000311391,0.999252662,0.999564053,1,1,1.001239335,1.000124556,0.999252662,0.999688609,0.999501775,0.890611903,1.001314069,1.000622781,0.999501775,0.999564053,0.999688609,0.958088852,1.001226879,0,-0.002,-31.58835032,-61.97074673,0.001769507,1.000171265,40.20305798,-0.000356364,-2.333337073,53.6073593,1.175293378,-0.038,-41238.55972,25.50352549,-0.013333333,0.807940329,47.56810201,30,0,50.89159623,141500,0,49.68206793,-74.57627119,0.888297872,0.794131456,0.052295932,0.192849911,0,41.50496799
0,1,0.999503876,0.999689922,1,1,1.000217054,1,0.999689922,0.999689922,0.999689922,0.477876106,1.000458915,1,0.999689922,0.999751938,0.999751938,0.42920354,1.000682171,1,0.0002,-3.906075367,-22.87581699,0.001755015,0.999937984,21.06316333,-4.97E-05,-0.671000847,51.26422888,1.58960177,-0.161,-25348.72343,35.09886042,-0.677419355,0.399907214,39.56722072,0,1,54.68192044,21500,0,48.26501795,-52.94117647,1.38028169,0.935079405,-2.76606807,0.61219802,0,45.35512197
1,1.00050286,0.998617135,0.998617135,1,1,1.000075429,0.999308567,0.997548557,0.99798856,0.998554277,0.86298497,1.000025143,0.99849142,0.997045697,0.99849142,0.998051417,0.746242573,1.000106858,1,-0.0023,3.464869314,36.8657675,0.002438667,0.998813565,31.28302171,-0.000308485,-0.104705223,60.21262481,1.386927648,-0.056,-42783.23419,40.88702906,-0.125925926,0.627100134,51.8693394,30,1,53.00791476,124500,1,54.46667155,-29.67032967,0.973856209,0.966163151,6.793678875,0.476613348,0,56.33523307
0,1.000251004,0.999748996,1,1,1,1.000175703,1.000062751,0.999748996,0.999937249,1,0.733067729,1.000163153,1.000062751,0.999874498,1,1.000062751,0.406374502,1.000181978,1,0.0009,14.46688382,33.15412187,0.000974693,0.999976468,9.935021386,5.88E-05,-0.83332522,50.43036843,0.764442231,-0.025,-26041.96302,19.15969556,-0.071428571,0.932899023,50.1415705,70,1,52.83208336,71500,1,48.18838697,-40.90909091,0.974025974,3.046400414,1.761289671,0.691292838,1,15.00373749
0,1.000992248,0.997767442,0.997891473,1,1,1.000303876,0.998139535,0.995658915,0.997395349,0.997891473,0.997333333,1.000322481,0.999627907,0.997333333,0.999503876,0.997395349,1.129222222,1.000651163,1,0.0002,-6.904242681,57.2169059,0.004039939,0.998813953,31.7792122,-0.000161212,-0.405507738,53.56082087,1.022180556,-0.087,-28568.18652,55.50411825,-0.403141361,1.019570544,33.92579639,50,1,59.98521838,171500,0,41.17552145,-28.30188679,0.950904393,1.55547634,-6.23478584,1,0,42.4803412
0,1.000305586,0.999816648,1.000183352,1,1,1.000513385,1.000183352,0.999633297,1.000183352,1.000183352,0.798798799,1.000525608,1.000550055,0.999694414,1.000488938,1.000122234,1.387387387,1.000586725,0,0.0002,-3.147423875,-60.81601231,0.001216102,1.000206271,26.48545889,1.21E-05,0.125002885,43.60544545,0.781531532,0.012,16314.91754,17.55478077,0.263157895,1.358949728,31.61726368,60,1,56.84189115,44500,0,44.51572405,-73.91304348,0.951219512,1.744330354,-8.8662026,0,0,21.41517183
1,1.000732243,0.999023676,1.000183061,1,1,1.000292897,1.000976324,0.999694899,1.000427142,1.000122041,1.153830806,1.000555284,1.001342446,0.996399805,0.996765926,1.000366122,2.831404629,1.000530876,1,0.0016,-5.235991649,45.8135861,0.003241083,0.998497376,22.26722188,-4.91E-05,0.430875202,56.54141276,1.264166002,-0.106,10579.10496,32.31289369,-0.191011236,1.314499158,40.32138501,0,1,60.32990389,154500,1,33.27126332,-27.16049383,0.907859079,1.29640149,10.61752946,0.414629624,1,37.07114272
1,1.000547845,0.999756513,1.000182615,1,1,1.00064524,1.00036523,1.000182615,1.000182615,1.000182615,0.869863014,1.000669589,1.000791332,1.000121743,1.000791332,1.000182615,0.582191781,1.000724373,0,0.0002,9.83828339,-80.6257521,0.001384648,1.000380448,26.33908672,-1.27E-05,0.164836646,48.5730799,1.125856164,-0.038,24573.83367,24.43399398,-0.405405405,0.725982256,44.90424146,10,1,61.74809372,24500,0,53.88107158,-77.77777778,0.846153846,0.729178635,2.059911478,0,0,41.01586006
1,1.000061736,0.9984566,0.999320904,1,1,1.00046302,0.999629584,0.998703544,0.999320904,0.999259168,0.674458577,1.000586492,0.999876528,0.998209656,0.998888752,0.999259168,0.95840495,1.000765527,1,-0.0012,9.731574405,-44.64831804,0.001612752,0.999706754,31.98079765,-0.000316364,-0.361112066,49.80853608,0.593331042,-0.205,-20722.9205,47.88130623,-0.5625,1.479142526,41.09859098,10,1,54.79520633,101500,1,42.66263304,-39.58333333,0.734567901,0.61676172,-14.20245246,0.676795912,0,35.81483641
1,1.000492459,0.998461065,0.998891967,1,1,1.0003755,0.999630656,0.99858418,0.999199754,0.998891967,0.624298111,1.000357033,1.000123115,0.99858418,1.000061557,0.999199754,0.381827463,1.000406279,1,-1.00E-04,4.557752573,-58.30805527,0.001426928,0.999930748,30.57062368,-0.000182424,3.169650573,52.36707509,0.313744257,-0.047,-10983.05711,38.97976747,-0.163636364,2.131380923,49.09551553,10,1,54.22608921,91500,0,42.06972154,-26.47058824,0.716814159,0.83457784,-9.131488332,0.666832256,0,46.15315871
0,1.000122242,0.999877758,1.000122242,1,1,1.000152802,1.000122242,0.999511032,0.999938879,1,0.900826446,1.000207811,1.000061121,0.999633274,0.999633274,1.000061121,0.198347107,1.000299493,1,-1.00E-04,-13.2137983,44.44444446,0.001109248,0.999854838,21.85388241,2.42E-06,0.416662501,51.84792444,1.219524793,-0.153,4525.949019,25.73569199,-0.529411765,0.573768177,27.82440017,10,1,75.61629453,24500,1,47.79270884,-27.27272727,0.98245614,1.428089389,1.270751665,0.804498177,0,28.10365403
0,1.000124673,0.999875327,0.999937664,1,1,1.000679466,1.000561027,0.999812991,1.000249345,0.999875327,4.73655914,1.000716868,1.000810373,0.999937664,1.000561027,1.000311682,2.682795699,1.000149607,0,-1.00E-04,9.514545537,-87.54681648,0.001119301,1.000459731,14.40541258,-3.70E-05,0.444679593,43.3937246,2.721774194,-0.019,-49753.04283,23.83461227,-0.179487179,1.031111111,54.64767378,60,1,53.38168745,61500,0,46.61564277,-75.86206897,0.936170213,0.195037358,-10.78896509,0.102460952,0,26.6408114
0,1.00056338,0.999561815,0.999624413,1,1,1.000607199,0.999937402,0.999311424,0.999624413,0.999561815,0.495652174,1.000638498,1,0.999186228,0.999374022,0.999624413,1.013913043,1.000726135,0,-0.0006,-9.592603151,-25.53485162,0.001457662,1.000070423,15.58542468,-0.000203636,-0.800494569,47.16018149,0.674565217,-0.12,-56720.8429,29.40534653,-0.215686275,1.240090235,34.44808024,20,1,51.39645929,41500,0,52.65455024,-41.17647059,0.879310345,0.576832808,-15.06359114,0.602780641,0,25.20311966
0,1.000062364,0.999625819,0.999625819,1,1,1.000361709,1.000124727,0.999501091,1.000062364,0.999688182,0.885964912,1.0004802,1.000187091,0.999750546,1.000062364,0.999937636,0.657894737,1.000642345,0,-1.00E-04,-12.08572193,-98.57723576,0.0012925,1.000046773,28.47828409,-7.33E-05,1.224498361,54.96225902,0.683114035,-0.219,-34651.88952,25.94170969,-0.52,1.241305511,31.59779554,0,1,57.32973603,31500,0,53.74023298,-52.94117647,1.015384615,0.843599973,5.09891122,0.33445014,0,41.52574318
0,1.000062387,0.999937613,0.999937613,1,1,1.000037432,0.999937613,0.99918897,0.99918897,0.999875226,3.548387097,1.00009358,0.999875226,0.999126583,0.999875226,0.999126583,6.661290323,1.000131013,1,0.0002,-16.72595078,74.60317461,0.001099211,0.999727057,8.09363509,-3.88E-05,0.107706977,54.82275473,3.004032258,-0.123,-28064.46916,16.60289499,-0.379310345,1.243847875,45.18998332,10,1,59.0172718,44500,0,51.36793916,-17.64705882,0.938461538,0.963928759,4.197019052,0.893264305,0,19.98196571
